name,address,yprice,dprice
"에이원빌리지(391-25,도시형)",서울시 동대문구 장안동,0,0
"에이원빌리지(391-41,도시형)",서울시 동대문구 장안동,0,0
에이원빌리지3단지(도시형),서울시 동대문구 장안동,0,0
엔에스파크타운(주상복합),서울시 동대문구 장안동,0,0
엘림하우스(도시형),서울시 동대문구 장안동,0,0
오크팰리스3차,서울시 동대문구 장안동,0,0
우성2차,서울시 동대문구 장안동,0,0
우성3차,서울시 동대문구 장안동,0,80000
우성에비뉴5차,서울시 동대문구 장안동,50000,80000
우성포커스텔(주상복합),서울시 동대문구 장안동,0,12000
우정,서울시 동대문구 장안동,0,0
월튼파크뷰(주상복합),서울시 동대문구 장안동,32000,50000
월튼파크뷰2차(주상복합),서울시 동대문구 장안동,0,0
위더스빌,서울시 동대문구 장안동,0,150000
유엔팰리스,서울시 동대문구 장안동,0,0
은하수드림필1차,서울시 동대문구 장안동,0,68000
은하수드림필2차,서울시 동대문구 장안동,0,63000
일성트루엘,서울시 동대문구 장안동,0,85000
장안SM드림빌,서울시 동대문구 장안동,0,70000
장안공감대2차,서울시 동대문구 장안동,0,75000
장안뉴시티(도시형),서울시 동대문구 장안동,13000,10100
장안래미안1차,서울시 동대문구 장안동,56000,120000
장안래미안2차,서울시 동대문구 장안동,90000,150000
장안마루하우스(도시형),서울시 동대문구 장안동,0,0
장안삼성쉐르빌(주상복합),서울시 동대문구 장안동,62000,98000
장안상록파라브,서울시 동대문구 장안동,0,0
장안솔렌시아6(도시형),서울시 동대문구 장안동,0,0
장안신부파스카3차,서울시 동대문구 장안동,0,0
장안신부파스카4차,서울시 동대문구 장안동,0,0
장안신일해피트리1차,서울시 동대문구 장안동,0,65000
장안신일해피트리3차,서울시 동대문구 장안동,0,85000
장안아인리베,서울시 동대문구 장안동,0,70000
장안애캐슬(주상복합),서울시 동대문구 장안동,0,30000
장안엘리시아,서울시 동대문구 장안동,27000,38700
장안예원,서울시 동대문구 장안동,0,0
장안우성4차,서울시 동대문구 장안동,43000,60000
장안정은스카이빌(101동),서울시 동대문구 장안동,0,80000
장안트윈,서울시 동대문구 장안동,0,60000
장안파크뷰,서울시 동대문구 장안동,0,65000
장안푸르미에(도시형),서울시 동대문구 장안동,12000,15100
장안현대홈타운1차,서울시 동대문구 장안동,72000,140000
장안현대홈타운2차,서울시 동대문구 장안동,0,95000
장안현대홈타운3차,서울시 동대문구 장안동,0,85000
장안힐스테이트,서울시 동대문구 장안동,65000,140000
장한평월드메르디앙1차,서울시 동대문구 장안동,0,83000
장한평월드메르디앙2차,서울시 동대문구 장안동,0,88000
정암,서울시 동대문구 장안동,0,52000
정은,서울시 동대문구 장안동,0,50000
"정은스카이빌(201동,주상복합)",서울시 동대문구 장안동,0,76000
제이드파크,서울시 동대문구 장안동,0,0
제이드파크(도시형),서울시 동대문구 장안동,0,12000
제이슨,서울시 동대문구 장안동,0,59000
제이에스,서울시 동대문구 장안동,0,0
젬스톤빌리지(주상복합),서울시 동대문구 장안동,34200,0
조일티아모3차(도시형),서울시 동대문구 장안동,0,0
천강(주상복합),서울시 동대문구 장안동,0,80000
청명에버아트1차(주상복합),서울시 동대문구 장안동,0,43000
청명에버아트2차(주상복합),서울시 동대문구 장안동,0,47000
청명에버아트3차(주상복합),서울시 동대문구 장안동,38000,48000
청솔(주상복합),서울시 동대문구 장안동,0,45000
청솔브레싱,서울시 동대문구 장안동,0,35000
청솔브레싱빌(도시형),서울시 동대문구 장안동,0,0
청원파크빌,서울시 동대문구 장안동,29600,63000
케이타워(도시형),서울시 동대문구 장안동,0,0
코지언레지던스(도시형),서울시 동대문구 장안동,0,0
태솔1차(주상복합),서울시 동대문구 장안동,0,60000
태솔2차(주상복합),서울시 동대문구 장안동,0,54000
태솔3차(주상복합),서울시 동대문구 장안동,0,57000
태솔4차(주상복합),서울시 동대문구 장안동,0,59000
태솔5차,서울시 동대문구 장안동,40000,0
태솔에버빌(도시형),서울시 동대문구 장안동,0,45000
태솔에버빌2차(주상복합),서울시 동대문구 장안동,0,0
태솔에버빌3차(주상복합),서울시 동대문구 장안동,0,48000
태솔타운1차(도시형),서울시 동대문구 장안동,23400,0
태솔타운2차(주상복합),서울시 동대문구 장안동,0,38000
태솔타운3차(주상복합),서울시 동대문구 장안동,0,0
태솔타워(도시형),서울시 동대문구 장안동,0,0
파크리움(주상복합),서울시 동대문구 장안동,0,0
평산하우스(도시형),서울시 동대문구 장안동,20000,0
포유존(주상복합),서울시 동대문구 장안동,0,0
푸른마을,서울시 동대문구 장안동,0,52000
프라하임장안1(주상복합),서울시 동대문구 장안동,19400,0
한강팰리스(주상복합),서울시 동대문구 장안동,0,0
한강훼미리(주상복합),서울시 동대문구 장안동,45000,65000
한신,서울시 동대문구 장안동,38000,84000
한일,서울시 동대문구 장안동,0,0
해오름,서울시 동대문구 장안동,0,70000
현대,서울시 동대문구 장안동,26500,80000
현대리노빌,서울시 동대문구 장안동,0,0
현대썬앤빌601(도시형),서울시 동대문구 장안동,10500,20000
형인허브빌(201동),서울시 동대문구 장안동,0,0
형인허브빌(202동),서울시 동대문구 장안동,45000,80000
형인허브빌(301동),서울시 동대문구 장안동,0,0
형인허브빌(주상복합),서울시 동대문구 장안동,45000,85000
형인휴아름,서울시 동대문구 장안동,0,69000
화성(311-6),서울시 동대문구 장안동,0,55000
화성(401-1),서울시 동대문구 장안동,0,0
화성로얄빌(도시형),서울시 동대문구 장안동,0,0
흥해오크팰리스(440-5),서울시 동대문구 장안동,0,0
흥해오크팰리스(576),서울시 동대문구 장안동,0,75000
힐하우스(도시형),서울시 동대문구 장안동,0,0
노마즈하우스(도시형),서울시 동대문구 전농동,0,0
다스하우스(도시형),서울시 동대문구 전농동,0,13000
더조은캐슬(도시형),서울시 동대문구 전농동,0,0
더클래식(도시형),서울시 동대문구 전농동,0,0
동대문롯데캐슬노블레스,서울시 동대문구 전농동,65000,140000
동아,서울시 동대문구 전농동,55000,120000
래미안아름숲,서울시 동대문구 전농동,70000,130000
래미안크레시티,서울시 동대문구 전농동,110000,188000
레알현대(도시형),서울시 동대문구 전농동,0,0
리베르떼(주상복합),서울시 동대문구 전농동,0,33500
세화,서울시 동대문구 전농동,0,55000
씨크릿가든(도시형),서울시 동대문구 전농동,0,0
씨티빌라트,서울시 동대문구 전농동,35000,0
에스앤제이프리미안(도시형),서울시 동대문구 전농동,13000,13000
전농SK,서울시 동대문구 전농동,70000,119000
전농마이바움(도시형),서울시 동대문구 전농동,0,0
전농삼성(전농삼성래미안),서울시 동대문구 전농동,45000,98000
전농신성미소지움,서울시 동대문구 전농동,51000,135000
전농우성,서울시 동대문구 전농동,60000,105000
전농하우스스토리(주상복합),서울시 동대문구 전농동,53000,75000
진성빌(도시형),서울시 동대문구 전농동,0,0
청량리역듀오196(도시형),서울시 동대문구 전농동,0,15000
건영스타밸리,서울시 동대문구 제기동,48000,68000
공성,서울시 동대문구 제기동,0,60000
동광팰리스(도시형),서울시 동대문구 제기동,0,0
동성,서울시 동대문구 제기동,0,47000
동성네스트빌,서울시 동대문구 제기동,0,0
송봉파크(도시형),서울시 동대문구 제기동,0,0
스카이뷰(도시형),서울시 동대문구 제기동,0,0
안암골벽산,서울시 동대문구 제기동,52000,120000
안암아크로빌,서울시 동대문구 제기동,0,33000
어반넥서스(주상복합),서울시 동대문구 제기동,33000,60000
어진재(도시형),서울시 동대문구 제기동,0,18500
에코시티,서울시 동대문구 제기동,0,27500
월드캐슬,서울시 동대문구 제기동,60000,120000
이도큐브(도시형),서울시 동대문구 제기동,0,0
이수브라운스톤,서울시 동대문구 제기동,55000,100000
청우,서울시 동대문구 제기동,0,0
팰리스빌(도시형),서울시 동대문구 제기동,0,0
한강뉴스타,서울시 동대문구 제기동,0,29000
한신,서울시 동대문구 제기동,60000,110000
현대,서울시 동대문구 제기동,50000,100000
홍파(주상복합),서울시 동대문구 제기동,0,0
효성트럼프,서울시 동대문구 제기동,0,0
광남캐스빌,서울시 동대문구 청량리동,30000,100000
동일스카이씨티빌(도시형),서울시 동대문구 청량리동,0,0
신주,서울시 동대문구 청량리동,30000,0
중앙애플비(도시형),서울시 동대문구 청량리동,0,0
청량리현대코아(주상복합),서울시 동대문구 청량리동,40000,105000
한신,서울시 동대문구 청량리동,67000,125000
현대,서울시 동대문구 청량리동,46000,100000
홍릉동부,서울시 동대문구 청량리동,55000,120000
"M5(민간임대,도시형)",서울시 동대문구 회기동,0,0
동일스카이시티2차,서울시 동대문구 회기동,35000,0
동일스카이씨티,서울시 동대문구 회기동,0,0
동화,서울시 동대문구 회기동,0,0
민족통일MJ캠퍼스경희대(주상복합),서울시 동대문구 회기동,23000,24000
민족통일MJ캠퍼스경희대2차(주상복합),서울시 동대문구 회기동,30000,0
스카이시티,서울시 동대문구 회기동,0,0
청량리신현대,서울시 동대문구 회기동,43000,90000
"한성베스트빌(민간임대,도시형)",서울시 동대문구 회기동,0,0
회기,서울시 동대문구 회기동,0,65000
회기역한일베라체캠퍼스(주상복합),서울시 동대문구 회기동,0,45000
회기힐스테이트,서울시 동대문구 회기동,70000,120000
동성,서울시 동대문구 휘경동,0,0
동양2차,서울시 동대문구 휘경동,50000,100000
동일스위트리버,서울시 동대문구 휘경동,65000,120000
리브인(주상복합),서울시 동대문구 휘경동,26000,33000
리센스(도시형),서울시 동대문구 휘경동,0,0
맥스타워(도시형),서울시 동대문구 휘경동,0,0
브라운스톤휘경,서울시 동대문구 휘경동,68000,120000
빌리원(도시형),서울시 동대문구 휘경동,0,0
"상주빌리지(민간임대,주상복합)",서울시 동대문구 휘경동,0,0
서울가든,서울시 동대문구 휘경동,35000,55000
스페이스에이치(주상복합),서울시 동대문구 휘경동,0,22000
"아크로이스(민간임대,도시형)",서울시 동대문구 휘경동,15000,0
오스빌(주상복합),서울시 동대문구 휘경동,0,0
이문휘경지웰에스테이트(도시형),서울시 동대문구 휘경동,16200,23000
이문휘경지웰에스테이트(주상복합),서울시 동대문구 휘경동,45000,90000
주공1단지,서울시 동대문구 휘경동,50000,95000
주공2단지,서울시 동대문구 휘경동,50000,82000
캠퍼스드림(도시형),서울시 동대문구 휘경동,0,23000
프리미어M회기(도시형),서울시 동대문구 휘경동,16000,17000
현대캐슬(도시형),서울시 동대문구 휘경동,0,0
효자워너빌(주상복합),서울시 동대문구 휘경동,0,75000
휘경,서울시 동대문구 휘경동,20000,50000
휘경(월드),서울시 동대문구 휘경동,0,0
휘경SK뷰,서울시 동대문구 휘경동,57000,132000
휘경내일연가(도시형),서울시 동대문구 휘경동,0,50000
휘경동양,서울시 동대문구 휘경동,0,97000
휘경동일하이빌,서울시 동대문구 휘경동,50000,120000
휘경롯데,서울시 동대문구 휘경동,43000,80000
휘경롯데낙천대,서울시 동대문구 휘경동,55000,105000
휘경미소지움,서울시 동대문구 휘경동,45000,95000
휘경베스트빌현대,서울시 동대문구 휘경동,44000,93000
휘경센트레빌,서울시 동대문구 휘경동,60000,135000
휘경제이스카이(주상복합),서울시 동대문구 휘경동,50000,75000
휘경해모로프레스티지,서울시 동대문구 휘경동,60000,105000
휘경현대,서울시 동대문구 휘경동,35000,75000
JS타운(주상복합),서울시 동작구 노량진동,0,0
노량진큐브스테이트(도시형),서울시 동작구 노량진동,0,0
더클래식동작(도시형),서울시 동작구 노량진동,0,0
메가스터디타워(도시형),서울시 동작구 노량진동,15000,26000
미도빌(도시형),서울시 동작구 노량진동,0,0
벧엘포줌,서울시 동작구 노량진동,0,0
부자의길(도시형),서울시 동작구 노량진동,13000,33500
삼익(주상복합),서울시 동작구 노량진동,55000,86000
신동아리버파크,서울시 동작구 노량진동,65000,130000
쌍용예가,서울시 동작구 노량진동,0,145000
"어바니엘한강(민간임대,도시형)",서울시 동작구 노량진동,0,0
엘리안(도시형),서울시 동작구 노량진동,0,0
우성,서울시 동작구 노량진동,55000,130000
우성(284-1),서울시 동작구 노량진동,0,0
은성,서울시 동작구 노량진동,0,0
정호샤인빌,서울시 동작구 노량진동,0,0
태영(주상복합),서울시 동작구 노량진동,0,11500
형인한강,서울시 동작구 노량진동,0,90000
화동코웨이(주상복합),서울시 동작구 노량진동,0,0
그린(도시형),서울시 동작구 대방동,0,0
그린힐,서울시 동작구 대방동,0,53000
네오빌(도시형),서울시 동작구 대방동,0,0
다울,서울시 동작구 대방동,0,0
대방(375-22),서울시 동작구 대방동,0,0
"대방(394-11,주상복합)",서울시 동작구 대방동,0,0
대방e-편한세상1차,서울시 동작구 대방동,59000,160000
대방e-편한세상2차,서울시 동작구 대방동,120000,180000
대방경남아너스빌,서울시 동작구 대방동,60000,145000
대방다운페라,서울시 동작구 대방동,0,0
대방대림,서울시 동작구 대방동,110000,240000
대방신일해피트리,서울시 동작구 대방동,45000,120000
대방아데나339(도시형),서울시 동작구 대방동,0,33800
대방주공2단지,서울시 동작구 대방동,45000,120000
"대방파크빌(351-10,도시형)",서울시 동작구 대방동,0,29000
"대방파크빌(516,도시형)",서울시 동작구 대방동,0,0
대방팰리스,서울시 동작구 대방동,0,0
대방현대1차,서울시 동작구 대방동,55000,140000
대방현대2차,서울시 동작구 대방동,40000,150000
대방홈타운,서울시 동작구 대방동,0,0
드림빌라트,서울시 동작구 대방동,0,0
드림캐슬(도시형),서울시 동작구 대방동,0,0
디어파크,서울시 동작구 대방동,0,0
리안(도시형),서울시 동작구 대방동,0,0
리치빌(도시형),서울시 동작구 대방동,0,0
리치빌203,서울시 동작구 대방동,0,0
보라매웨스트빌(도시형),서울시 동작구 대방동,0,0
보라매이스트빌(도시형),서울시 동작구 대방동,0,0
보라매코오롱하늘채,서울시 동작구 대방동,65000,107000
삼인,서울시 동작구 대방동,36600,69000
삼화빌(도시형),서울시 동작구 대방동,0,0
샘솟는터(도시형),서울시 동작구 대방동,0,0
성원,서울시 동작구 대방동,80000,150000
솔채,서울시 동작구 대방동,0,0
스카이캐슬(도시형),서울시 동작구 대방동,0,0
스타노블레스(도시형),서울시 동작구 대방동,0,0
신건드림원,서울시 동작구 대방동,0,79500
신대방타워,서울시 동작구 대방동,0,0
신한토탈,서울시 동작구 대방동,45000,90000
신호리치빌,서울시 동작구 대방동,40000,0
"심플하우스(민간임대,도시형)",서울시 동작구 대방동,0,0
올리브(도시형),서울시 동작구 대방동,0,0
우정,서울시 동작구 대방동,63000,125000
이레홈캐슬(도시형),서울시 동작구 대방동,0,0
제이타운(도시형),서울시 동작구 대방동,0,0
진성마블로스(주상복합),서울시 동작구 대방동,0,15000
칸타빌레(도시형),서울시 동작구 대방동,0,0
하나마을,서울시 동작구 대방동,0,79000
한국개나리,서울시 동작구 대방동,0,80000
해오름빌(도시형),서울시 동작구 대방동,0,0
현대,서울시 동작구 대방동,0,0
현산푸른숲,서울시 동작구 대방동,0,0
효성,서울시 동작구 대방동,0,45000
갯마을신동아,서울시 동작구 동작동,50000,98000
동작금강KCC,서울시 동작구 동작동,90000,140000
이수교KCC스위첸,서울시 동작구 동작동,140000,190000
이수스위첸포레힐즈,서울시 동작구 동작동,90000,200000
이수힐스테이트,서울시 동작구 동작동,78000,200000
경동윈츠리버,서울시 동작구 본동,60000,125000
극동(강변),서울시 동작구 본동,39000,105000
래미안트윈파크,서울시 동작구 본동,120000,220000
본동신동아,서울시 동작구 본동,62000,120000
삼성래미안,서울시 동작구 본동,48000,130000
유원강변,서울시 동작구 본동,65000,180000
한강쌍용,서울시 동작구 본동,45000,138000
한신휴플러스,서울시 동작구 본동,60000,145000
KCC,서울시 동작구 사당동,0,140000
강남드리움,서울시 동작구 사당동,0,0
경남아너스빌,서울시 동작구 사당동,0,145000
공감지음포레뷰,서울시 동작구 사당동,0,0
극동,서울시 동작구 사당동,70000,160000
까치산,서울시 동작구 사당동,0,0
남성골든빌,서울시 동작구 사당동,0,65000
남양,서울시 동작구 사당동,0,0
남해오네뜨,서울시 동작구 사당동,39000,135000
닷컴캐슬,서울시 동작구 사당동,0,0
대림,서울시 동작구 사당동,70000,170000
대아2차(경남아너스빌),서울시 동작구 사당동,0,109000
대아3차(경남아너스빌),서울시 동작구 사당동,41000,110000
대창센시티,서울시 동작구 사당동,0,112000
더안하우스(도시형),서울시 동작구 사당동,0,0
더원캐슬,서울시 동작구 사당동,38000,48000
동작삼성래미안,서울시 동작구 사당동,120000,170000
두산위브트레지움,서울시 동작구 사당동,120000,250000
두성,서울시 동작구 사당동,0,100000
두원,서울시 동작구 사당동,0,0
라온시티(주상복합),서울시 동작구 사당동,0,0
라이즈,서울시 동작구 사당동,0,0
래미안이수역로이파크,서울시 동작구 사당동,90000,210000
레디앙스,서울시 동작구 사당동,0,57000
롯데캐슬,서울시 동작구 사당동,90000,170000
르메이에르,서울시 동작구 사당동,52000,110000
리코하이빌,서울시 동작구 사당동,0,0
메종슈에뜨이수(도시형),서울시 동작구 사당동,0,0
반석블레스,서울시 동작구 사당동,0,0
사당갑을명가,서울시 동작구 사당동,45000,90000
사당롯데캐슬,서울시 동작구 사당동,65000,165000
사당롯데캐슬골든포레,서울시 동작구 사당동,90000,150000
사당삼성,서울시 동작구 사당동,38000,135000
사당삼익그린뷰,서울시 동작구 사당동,50000,105000
사당우성2단지,서울시 동작구 사당동,67000,160000
사당우성3단지,서울시 동작구 사당동,75000,160000
사당유니드,서울시 동작구 사당동,65000,136000
사당자이,서울시 동작구 사당동,68000,130000
사당해그린,서울시 동작구 사당동,43000,100000
사당휴먼시아,서울시 동작구 사당동,65000,135000
사당휴브리지(도시형),서울시 동작구 사당동,15000,16500
삼성,서울시 동작구 사당동,48000,100000
삼성그린(180-26),서울시 동작구 사당동,0,50000
삼성그린(205),서울시 동작구 사당동,0,65000
삼성월드,서울시 동작구 사당동,0,0
삼호그린,서울시 동작구 사당동,0,105000
상승(도시형),서울시 동작구 사당동,0,0
서광시티뷰(주상복합),서울시 동작구 사당동,0,0
세림,서울시 동작구 사당동,0,0
스톤하우스(도시형),서울시 동작구 사당동,29300,0
시티뷰2차,서울시 동작구 사당동,55000,105000
신남성,서울시 동작구 사당동,0,0
신동아4차,서울시 동작구 사당동,65000,160000
신동아5차,서울시 동작구 사당동,0,142000
에스엔(도시형),서울시 동작구 사당동,0,0
"에이케이레지던스(민간임대,도시형)",서울시 동작구 사당동,0,0
오림,서울시 동작구 사당동,0,0
이너스내안애,서울시 동작구 사당동,80000,110000
이수역리가,서울시 동작구 사당동,90000,150000
이수자이(주상복합),서울시 동작구 사당동,105000,230000
이수푸르지오더프레티움,서울시 동작구 사당동,100000,310000
이수프라자(주상복합),서울시 동작구 사당동,0,120000
인더네이처(도시형),서울시 동작구 사당동,0,0
제일,서울시 동작구 사당동,0,95000
중앙아트,서울시 동작구 사당동,0,0
진흥,서울시 동작구 사당동,0,115000
태천,서울시 동작구 사당동,0,0
프니엘타워(도시형),서울시 동작구 사당동,0,0
한백리츠빌(도시형),서울시 동작구 사당동,0,0
해맑은,서울시 동작구 사당동,0,52500
현대,서울시 동작구 사당동,65000,130000
현대(103동),서울시 동작구 사당동,0,115000
현대파크,서울시 동작구 사당동,0,0
호보스(도시형),서울시 동작구 사당동,0,0
노블리움,서울시 동작구 상도1동,0,0
노블리움Ⅱ,서울시 동작구 상도1동,0,0
대영테크빌,서울시 동작구 상도1동,0,55000
두이노블레스,서울시 동작구 상도1동,0,0
방주샤인,서울시 동작구 상도1동,0,55000
백경,서울시 동작구 상도1동,0,0
상도현진에버빌(도시형),서울시 동작구 상도1동,0,0
수정빌라트,서울시 동작구 상도1동,0,0
숭실그랜드,서울시 동작구 상도1동,0,0
정호탑,서울시 동작구 상도1동,0,0
한주에코,서울시 동작구 상도1동,0,65000
현진베스트빌,서울시 동작구 상도1동,0,0
e편한세상상도노빌리티,서울시 동작구 상도동,77000,200000
강남,서울시 동작구 상도동,10000,16000
건영,서울시 동작구 상도동,65000,120000
경향렉스빌,서울시 동작구 상도동,60000,109000
그린시티(주상복합),서울시 동작구 상도동,13000,0
남현그린,서울시 동작구 상도동,0,45000
다온(주상복합),서울시 동작구 상도동,0,49000
대동,서울시 동작구 상도동,0,0
대림(411),서울시 동작구 상도동,55000,100000
동아,서울시 동작구 상도동,0,75000
동양스마트빌(도시형),서울시 동작구 상도동,0,0
동원베스트타운(도시형),서울시 동작구 상도동,0,0
래미안상도2차,서울시 동작구 상도동,75000,145000
래미안상도3차,서울시 동작구 상도동,76000,220000
루체포레,서울시 동작구 상도동,0,0
백경(주상복합),서울시 동작구 상도동,0,0
보성팰리스17차,서울시 동작구 상도동,0,0
본파크빌,서울시 동작구 상도동,0,0
삼익,서울시 동작구 상도동,60000,90000
삼환나우빌,서울시 동작구 상도동,0,150000
상도갑을명가1차,서울시 동작구 상도동,0,68000
상도갑을명가2차,서울시 동작구 상도동,0,76500
상도대우유로카운티,서울시 동작구 상도동,0,160000
상도더샵1차,서울시 동작구 상도동,85000,180000
상도더샵2차,서울시 동작구 상도동,70000,135000
상도동원베네스트,서울시 동작구 상도동,63000,128000
상도두산위브,서울시 동작구 상도동,75000,145000
상도두산위브트레지움2차,서울시 동작구 상도동,75000,170000
상도래미안1차,서울시 동작구 상도동,70000,150000
상도레이나(도시형),서울시 동작구 상도동,0,0
상도롯데캐슬비엔,서울시 동작구 상도동,64000,143000
상도브라운스톤,서울시 동작구 상도동,0,146000
상도삼호,서울시 동작구 상도동,55000,120000
상도아이파크,서울시 동작구 상도동,55000,129000
상도역롯데캐슬파크엘,서울시 동작구 상도동,80000,200000
상도중앙하이츠빌,서울시 동작구 상도동,0,150000
상도첼시1차(도시형),서울시 동작구 상도동,0,0
상도첼시2차(도시형),서울시 동작구 상도동,0,0
상도타워,서울시 동작구 상도동,0,0
상도파크자이,서울시 동작구 상도동,78000,176000
상도패리스,서울시 동작구 상도동,57000,105000
상도현대,서울시 동작구 상도동,0,100000
상도효성해링턴플레이스,서울시 동작구 상도동,65000,128000
상도휴엔하임(도시형),서울시 동작구 상도동,0,22000
상진,서울시 동작구 상도동,0,86500
샤인,서울시 동작구 상도동,45000,0
성대,서울시 동작구 상도동,0,0
성우1차,서울시 동작구 상도동,28000,0
성우2차,서울시 동작구 상도동,0,59000
세레노,서울시 동작구 상도동,0,62000
수정,서울시 동작구 상도동,0,0
숭실골드,서울시 동작구 상도동,0,0
숭실위드,서울시 동작구 상도동,0,0
스카이포레(도시형),서울시 동작구 상도동,0,0
쌍용스윗닷홈,서울시 동작구 상도동,70000,120000
씨티아모리움(도시형),서울시 동작구 상도동,15000,18000
약수맨션,서울시 동작구 상도동,62000,110000
오크밸리,서울시 동작구 상도동,0,27000
원명,서울시 동작구 상도동,0,0
원아파트,서울시 동작구 상도동,0,0
장승,서울시 동작구 상도동,0,58000
정호,서울시 동작구 상도동,0,0
정호힐사이드,서울시 동작구 상도동,0,0
제이원(도시형),서울시 동작구 상도동,0,0
종인아네스트(409-3),서울시 동작구 상도동,0,75000
종인아네스트(7-92),서울시 동작구 상도동,0,0
주원베르빌(도시형),서울시 동작구 상도동,0,0
중앙,서울시 동작구 상도동,0,47000
진성그린,서울시 동작구 상도동,0,55000
청담아이리스,서울시 동작구 상도동,0,0
청운,서울시 동작구 상도동,0,31000
초원,서울시 동작구 상도동,0,0
킹스에비뉴(도시형),서울시 동작구 상도동,0,0
태양,서울시 동작구 상도동,0,0
파크뷰,서울시 동작구 상도동,0,0
푸른솔,서울시 동작구 상도동,0,0
현대201동,서울시 동작구 상도동,0,85000
현대힐타운(도시형),서울시 동작구 상도동,0,0
현산푸른숲,서울시 동작구 상도동,0,110000
효파크빌(도시형),서울시 동작구 상도동,0,0
힐스테이트상도센트럴파크,서울시 동작구 상도동,78000,190000
힐스테이트상도프레스티지,서울시 동작구 상도동,95000,170000
경남,서울시 동작구 신대방동,67000,120000
경남교수,서울시 동작구 신대방동,0,150000
뉴홍현,서울시 동작구 신대방동,0,0
대방펭귄,서울시 동작구 신대방동,0,0
동작상떼빌(주상복합),서울시 동작구 신대방동,75000,190000
동작협성휴포레시그니처,서울시 동작구 신대방동,85000,150000
드림타운빌(도시형),서울시 동작구 신대방동,0,0
디앤씨타워,서울시 동작구 신대방동,0,0
레드빌(도시형),서울시 동작구 신대방동,0,0
롯데타워(주상복합),서울시 동작구 신대방동,80000,180000
벽산,서울시 동작구 신대방동,41000,102000
보라매 e-편한세상,서울시 동작구 신대방동,75000,180000
보라매나산스위트(주상복합),서울시 동작구 신대방동,140000,210000
보라매롯데낙천대,서울시 동작구 신대방동,65000,135000
보라매삼성쉐르빌(주상복합),서울시 동작구 신대방동,0,210000
보라매아카데미타워(주상복합),서울시 동작구 신대방동,70000,155000
보라매우성(주상복합),서울시 동작구 신대방동,75000,135000
보라매자이더포레스트,서울시 동작구 신대방동,85000,180000
보라매파크빌,서울시 동작구 신대방동,65000,125000
보라매현대(주상복합),서울시 동작구 신대방동,95000,160000
삼성보라매옴니타워(주상복합),서울시 동작구 신대방동,75000,195000
수현아트빌(도시형),서울시 동작구 신대방동,0,0
숲속마을신동아파밀리에,서울시 동작구 신대방동,0,130000
스마티움(도시형),서울시 동작구 신대방동,0,12800
신대방,서울시 동작구 신대방동,0,68000
신동아,서울시 동작구 신대방동,29000,57000
엘리스,서울시 동작구 신대방동,0,50000
우성1차,서울시 동작구 신대방동,85000,250000
우성2차,서울시 동작구 신대방동,59000,140000
캐릭터그린빌(주상복합),서울시 동작구 신대방동,110000,180000
한성,서울시 동작구 신대방동,42000,155000
해태보라매타워(주상복합),서울시 동작구 신대방동,60000,90000
현대,서울시 동작구 신대방동,50000,110000
현진에버빌,서울시 동작구 신대방동,50000,85000
금하그린뷰(도시형),서울시 동작구 흑석동,0,0
롯데캐슬에듀포레,서울시 동작구 흑석동,115000,230000
마크힐스,서울시 동작구 흑석동,0,850000
명수대,서울시 동작구 흑석동,0,0
명수대한양,서울시 동작구 흑석동,0,190000
명수대현대,서울시 동작구 흑석동,100000,252000
아크로리버하임,서울시 동작구 흑석동,160000,280000
우리유앤미,서울시 동작구 흑석동,0,107000
이랜드해가든(주상복합),서울시 동작구 흑석동,88000,150000
청호,서울시 동작구 흑석동,35000,83000
킴앤킴스(도시형),서울시 동작구 흑석동,0,0
한강현대,서울시 동작구 흑석동,86000,270000
흑석동양,서울시 동작구 흑석동,58000,110000
흑석리버파크자이,서울시 동작구 흑석동,118000,230000
흑석한강센트레빌1차,서울시 동작구 흑석동,105000,230000
흑석한강센트레빌2차,서울시 동작구 흑석동,140000,220000
흑석한강푸르지오,서울시 동작구 흑석동,115000,205000
공덕SK리더스뷰(주상복합),서울시 마포구 공덕동,150000,240000
공덕더샵(주상복합),서울시 마포구 공덕동,33000,195000
공덕래미안4차,서울시 마포구 공덕동,75000,170000
공덕삼성,서울시 마포구 공덕동,52000,180000
공덕스카이(주상복합),서울시 마포구 공덕동,0,0
공덕시티하우스(주상복합),서울시 마포구 공덕동,0,0
공덕파크자이(주상복합),서울시 마포구 공덕동,100000,295000
공덕현대,서울시 마포구 공덕동,53000,130000
두영이지안,서울시 마포구 공덕동,0,0
래미안공덕3차,서울시 마포구 공덕동,120000,180000
래미안공덕5차,서울시 마포구 공덕동,120000,185000
로즈빌,서울시 마포구 공덕동,0,97000
롯데캐슬프레지던트(주상복합),서울시 마포구 공덕동,0,300000
마포공덕파크팰리스Ⅱ(주상복합),서울시 마포구 공덕동,115000,170000
마포공덕한화꿈에그린,서울시 마포구 공덕동,70000,185000
마포현대,서울시 마포구 공덕동,53000,128000
벨로하우스공덕(주상복합),서울시 마포구 공덕동,28400,38000
삼성래미안공덕2차,서울시 마포구 공덕동,70000,165000
솔리스타(도시형),서울시 마포구 공덕동,14000,33000
헤이븐(주상복합),서울시 마포구 공덕동,16300,20000
효창그린빌라트,서울시 마포구 공덕동,0,115000
영풍(주상복합),서울시 마포구 구수동,48000,100000
라이프(도시형),서울시 마포구 노고산동,0,0
